Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,sqr_Annual Income,sqrt_Annual Income,sqr_Tax Liens,sqrt_Tax Liens,sqr_Number of Open Accounts,sqrt_Number of Open Accounts,sqr_Years of Credit History,sqrt_Years of Credit History,sqr_Maximum Open Credit,sqrt_Maximum Open Credit,sqr_Number of Credit Problems,sqrt_Number of Credit Problems,sqr_Months since last delinquent,sqrt_Months since last delinquent,sqr_Bankruptcies,sqrt_Bankruptcies,sqr_Current Loan Amount,sqrt_Current Loan Amount,sqr_Current Credit Balance,sqrt_Current Credit Balance,sqr_Monthly Debt,sqrt_Monthly Debt,sqr_Credit Score,sqrt_Credit Score,Term_bin,Years in current job_1 year,Years in current job_10more years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_less 1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Id
Home Mortgage,3739960.0,9 years,0.0,7.0,22.8,26343328.0,0.0,34.69260017548991,0.0,home improvements,Short Term,757834.0,6506797.0,38023.0,703.0,0,13987300801600.0,1933.8976187999199,0.0,0.0,49.0,2.6457513110645907,519.84,4.774934554525329,693970930115584.0,5132.57518210888,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,574312371556.0,870.536616116749,42338407199209.0,2550.842409871688,1445748529.0,194.994871727438,494209.0,26.514147167125703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4769
Home Mortgage,1133046.0,6 years,0.0,11.0,20.1,462396.0,0.0,53.0,0.0,other,Short Term,299552.0,111416.0,30498.0,704.0,0,1283793238116.0,1064.4463349554078,0.0,0.0,121.0,3.3166247903554,404.01000000000005,4.483302354291979,213810060816.0,679.9970588171687,0.0,0.0,2809.0,7.280109889280518,0.0,0.0,89731400704.0,547.3134385340817,12413525056.0,333.79035336570166,930128004.0,174.63676588851501,495616.0,26.5329983228432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4770
Home Mortgage,1366391.7201749957,1 year,0.0,9.0,18.5,4767444.0,0.0,34.69260017548991,0.0,home improvements,Short Term,177650.0,2305707.0,26214.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,81.0,3.0,342.25,4.301162633521313,22728522293136.0,2183.4477323719016,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,31559522500.0,421.48546831415194,5316284769849.0,1518.4554652672564,687173796.0,161.90738093119782,1325002.427814051,33.927680408431776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4771
Rent,1236862.0,5 years,0.0,9.0,28.0,720038.0,1.0,34.69260017548991,1.0,debt consolidation,Short Term,330506.0,408557.0,10719.0,737.0,0,1529827607044.0,1112.1429764198485,0.0,0.0,81.0,3.0,784.0,5.291502622129181,518454721444.0,848.5505288431561,1.0,1.0,1203.5765069364024,5.890042459565967,1.0,1.0,109234216036.0,574.896512426367,166918822249.0,639.1846368616817,114896961.0,103.53260356042439,543169.0,27.147743920996454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4772
Home Mortgage,2901737.0,3 years,0.0,17.0,17.3,6648488.0,0.0,34.69260017548991,0.0,buy a car,Short Term,53548.0,2325467.0,29380.0,747.0,0,8420077617169.0,1703.4485610079337,0.0,0.0,289.0,4.123105625617661,299.29,4.159326868617084,44202392686144.0,2578.4662107539825,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,2867388304.0,231.4044079096161,5407796768089.0,1524.9481958414194,863184400.0,171.40595088852663,558009.0,27.331300737432898,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4773
Own Home,1268896.0,10+ years,4.0,15.0,15.8,3278000.0,5.0,18.0,1.0,debt consolidation,Short Term,268356.0,939892.0,14698.0,739.0,0,1610097058816.0,1126.4528396697308,16.0,2.0,225.0,3.872983346207417,249.64000000000001,3.9749213828703582,10745284000000.0,1810.524785801067,25.0,2.23606797749979,324.0,4.242640687119285,1.0,1.0,72014942736.0,518.0308871100256,883396971664.0,969.4802731360758,216031204.0,121.23530838827442,546121.0,27.184554438136374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4774
Rent,616018.0,2 years,0.0,8.0,10.9,336468.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,222904.0,256595.0,15555.0,715.0,0,379478176324.0,784.8681417919828,0.0,0.0,64.0,2.8284271247461903,118.81,3.3015148038438356,113210715024.0,580.0586177275535,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,49686193216.0,472.1271015309331,65840994025.0,506.55207037381655,241958025.0,124.71968569556292,511225.0,26.739483914241877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4775
Rent,1366391.7201749957,< 1 year,0.0,8.0,14.2,535634.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,226292.0,352032.0,7876.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,64.0,2.8284271247461903,201.64,3.7682887362833544,286903781956.0,731.870207072265,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,51208069264.0,475.7015871321011,123926529024.0,593.3228463492704,62031376.0,88.74683092933516,1325002.427814051,33.927680408431776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4776
Rent,1530488.0,4 years,0.0,20.0,19.5,967296.0,0.0,53.0,0.0,debt consolidation,Long Term,589248.0,115292.0,32523.0,734.0,1,2342393518144.0,1237.1289342667562,0.0,0.0,400.0,4.47213595499958,380.25,4.415880433163924,935661551616.0,983.5120741505922,0.0,0.0,2809.0,7.280109889280518,0.0,0.0,347213205504.0,767.6249084025349,13292245264.0,339.5467567213682,1057745529.0,180.34134301374158,538756.0,27.09243436828813,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4777
Home Mortgage,813238.0,8 years,0.0,9.0,11.8,404866.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,350372.0,257336.0,16739.0,737.0,1,661356044644.0,901.79709469481,0.0,0.0,81.0,3.0,139.24,3.4351128074635335,163916477956.0,636.2908140151011,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,122760538384.0,591.9222921972106,66221816896.0,507.2829585152649,280194121.0,129.3792873685738,543169.0,27.147743920996454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4778
Home Mortgage,1375049.0,2 years,0.0,10.0,14.0,873422.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,431684.0,220267.0,10015.0,751.0,0,1890759752401.0,1172.62483343992,0.0,0.0,100.0,3.1622776601683795,196.0,3.7416573867739413,762865990084.0,934.5704895833165,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,186351075856.0,657.0266356853426,48517551289.0,469.32611263384865,100300225.0,100.07497189607399,564001.0,27.40437921208944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4779
Own Home,1371002.0,10+ years,0.0,11.0,15.7,450164.0,0.0,71.0,0.0,debt consolidation,Short Term,264572.0,216543.0,7792.0,737.0,0,1879646484004.0,1170.8979460226242,0.0,0.0,121.0,3.3166247903554,246.48999999999998,3.96232255123179,202647626896.0,670.942620497461,0.0,0.0,5041.0,8.426149773176359,0.0,0.0,69998343184.0,514.3656287117171,46890870849.0,465.34180985593804,60715264.0,88.27230596285564,543169.0,27.147743920996454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4780
Home Mortgage,1302336.0,10+ years,0.0,7.0,17.7,940940.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,99999999.0,759829.0,19861.0,728.0,0,1696079056896.0,1141.199369084999,0.0,0.0,49.0,2.6457513110645907,313.28999999999996,4.207136793592526,885368083600.0,970.0206183375692,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,577340109241.0,871.6817079645529,394459321.0,140.92906016858268,529984.0,26.981475126464083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4781
Home Mortgage,1857934.0,6 years,1.0,16.0,13.8,537064.0,2.0,34.69260017548991,0.0,debt consolidation,Long Term,99999999.0,309377.0,33907.0,685.0,0,3451918748356.0,1363.0605269026023,1.0,1.0,256.0,4.0,190.44000000000003,3.714835124201342,288437740096.0,732.846505074562,4.0,1.4142135623730951,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,95714128129.0,556.216684395569,1149684649.0,184.13853480464104,469225.0,26.1725046566048,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4782
Home Mortgage,1133502.0,10+ years,0.0,7.0,24.0,444026.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,218746.0,176795.0,5932.0,748.0,0,1284826784004.0,1064.6605092704435,0.0,0.0,49.0,2.6457513110645907,576.0,4.898979485566356,197159088676.0,666.3527594300184,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,47849812516.0,467.70289714732365,31256472025.0,420.46997514685876,35188624.0,77.01947805587882,559504.0,27.349588662354687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4783
Rent,1366391.7201749957,10+ years,0.0,6.0,13.7,588390.0,1.0,34.69260017548991,1.0,debt consolidation,Short Term,337260.0,39121.0,13957.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,36.0,2.449489742783178,187.68999999999997,3.7013511046643495,346202792100.0,767.0658381130006,1.0,1.0,1203.5765069364024,5.890042459565967,1.0,1.0,113744307600.0,580.7409060846326,1530452641.0,197.790292987295,194797849.0,118.1397477566293,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4784
Rent,629850.0,3 years,0.0,13.0,41.9,360272.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,238106.0,250477.0,18056.0,630.0,1,396711022500.0,793.6308965759839,0.0,0.0,169.0,3.605551275463989,1755.61,6.473020933072903,129795913984.0,600.2266238680187,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,56694467236.0,487.96106402048105,62738727529.0,500.47677268780416,326019136.0,134.3726162579266,396900.0,25.099800796022265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4785
Home Mortgage,1590300.0,6 years,0.0,9.0,27.7,783794.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,511258.0,552368.0,30216.0,747.0,0,2529054090000.0,1261.070973419022,0.0,0.0,81.0,3.0,767.29,5.263078946776307,614333034436.0,885.3214105622884,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,261384742564.0,715.0230765506802,305110407424.0,743.2146392530223,913006656.0,173.82750070112613,558009.0,27.331300737432898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4786
Rent,1366391.7201749957,2 years,0.0,8.0,27.1,252846.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,259248.0,182343.0,5675.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,64.0,2.8284271247461903,734.4100000000001,5.205766033928148,63931099716.0,502.8379460621483,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,67209525504.0,509.164020724167,33248969649.0,427.0163931279454,32205625.0,75.33259586659682,1325002.427814051,33.927680408431776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4787
Home Mortgage,1809047.0,10+ years,0.0,13.0,19.3,210694.0,1.0,53.0,1.0,home improvements,Short Term,99999999.0,5814.0,20201.0,734.0,0,3272651048209.0,1345.008178413797,0.0,0.0,169.0,3.605551275463989,372.49,4.39317652729776,44391961636.0,459.01416100159696,1.0,1.0,2809.0,7.280109889280518,1.0,1.0,9999999800000000.0,9999.99995,33802596.0,76.249590162833,408080401.0,142.13022197970423,538756.0,27.09243436828813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4788
Home Mortgage,744420.0,2 years,0.0,13.0,15.4,349316.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,137918.0,206644.0,11290.0,711.0,1,554161136400.0,862.7977746841956,0.0,0.0,169.0,3.605551275463989,237.16000000000003,3.924283374069717,122021667856.0,591.0296100873458,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,19021374724.0,371.37312773004993,42701742736.0,454.5811258730393,127464100.0,106.25441167311595,505521.0,26.664583251946766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4789
Home Mortgage,1366391.7201749957,1 year,0.0,22.0,27.0,761618.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,653004.0,551874.0,36129.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,484.0,4.69041575982343,729.0,5.196152422706632,580061977924.0,872.7072819680147,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,426414224016.0,808.0866290194388,304564911876.0,742.8822248512882,1305304641.0,190.07630046904848,1325002.427814051,33.927680408431776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4790
Home Mortgage,1404062.0,7 years,0.0,11.0,17.5,390808.0,1.0,34.69260017548991,0.0,debt consolidation,Long Term,433532.0,321993.0,20476.0,687.0,1,1971390099844.0,1184.9312216327157,0.0,0.0,121.0,3.3166247903554,306.25,4.183300132670378,152730892864.0,625.1463828576472,1.0,1.0,1203.5765069364024,5.890042459565967,0.0,0.0,187949995024.0,658.431469478791,103679492049.0,567.4442703913751,419266576.0,143.09437445266673,471969.0,26.210684844162312,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4791
Home Mortgage,1366391.7201749957,6 years,0.0,15.0,15.5,569030.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,420838.0,396093.0,17688.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,225.0,3.872983346207417,240.25,3.9370039370059056,323795140900.0,754.3407718001196,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,177104622244.0,648.7202787026162,156889664649.0,629.3591979148315,312865344.0,132.9962405483704,1325002.427814051,33.927680408431776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4792
Home Mortgage,465405.0,10+ years,0.0,11.0,29.0,215402.0,1.0,25.0,1.0,debt consolidation,Short Term,125554.0,109763.0,10898.0,721.0,1,216601814025.0,682.2059806246205,0.0,0.0,121.0,3.3166247903554,841.0,5.385164807134504,46398021604.0,464.11421008195816,1.0,1.0,625.0,5.0,1.0,1.0,15763806916.0,354.33599873566334,12047916169.0,331.30499543472024,118766404.0,104.39348638684312,519841.0,26.851443164195103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4793
Home Mortgage,924673.0,10+ years,0.0,16.0,28.7,1478158.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,262196.0,418722.0,8168.0,746.0,0,855020156929.0,961.5991888515714,0.0,0.0,256.0,4.0,823.6899999999999,5.357238094391549,2184951072964.0,1215.7952130190347,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,68746742416.0,512.0507787319535,175328113284.0,647.0873202281126,66716224.0,90.37698822156003,556516.0,27.313000567495326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4794
Rent,1366391.7201749957,2 years,0.0,10.0,28.0,243650.0,0.0,28.0,0.0,debt consolidation,Short Term,174020.0,138871.0,3379.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,100.0,3.1622776601683795,784.0,5.291502622129181,59365322500.0,493.60915712737744,0.0,0.0,784.0,5.291502622129181,0.0,0.0,30282960400.0,417.157044768514,19285154641.0,372.6539950141418,11417641.0,58.12916651733448,1325002.427814051,33.927680408431776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4795
Home Mortgage,1366391.7201749957,6 years,0.0,14.0,18.4,1879724.0,0.0,1.0,0.0,home improvements,Long Term,529826.0,1331178.0,34456.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,196.0,3.7416573867739413,338.55999999999995,4.2895221179054435,3533362316176.0,1371.0302695418509,0.0,0.0,1.0,1.0,0.0,0.0,280715590276.0,727.8914754274844,1772034867684.0,1153.7668741994632,1187215936.0,185.6232744027537,1325002.427814051,33.927680408431776,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4796
Rent,967765.0,10+ years,0.0,5.0,20.6,73964.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,448228.0,63612.0,10371.0,604.0,1,936569095225.0,983.750476492896,0.0,0.0,25.0,2.23606797749979,424.36000000000007,4.538722287164087,5470673296.0,271.96323280914277,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,200908339984.0,669.4983196394148,4046486544.0,252.21419468380444,107557641.0,101.83810681665287,364816.0,24.576411454889016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4797
Own Home,851751.0,< 1 year,0.0,7.0,21.5,819720.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,99999999.0,293797.0,6722.0,744.0,0,725479766001.0,922.9035702607288,0.0,0.0,49.0,2.6457513110645907,462.25,4.636809247747852,671940878400.0,905.383896477069,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,86316677209.0,542.0304419495274,45185284.0,81.98780397107853,553536.0,27.27636339397171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4798
Home Mortgage,1366391.7201749957,1 year,0.0,11.0,17.5,1209714.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,117018.0,209988.0,9289.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,121.0,3.3166247903554,306.25,4.183300132670378,1463407961796.0,1099.8699923172737,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,13693212324.0,342.0789382584084,44094960144.0,458.2444762351206,86285521.0,96.37945839233586,1325002.427814051,33.927680408431776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4799
Home Mortgage,1128068.0,2 years,0.0,12.0,11.1,770814.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,415712.0,354825.0,26133.0,740.0,0,1272537412624.0,1062.1054561577207,0.0,0.0,144.0,3.4641016151377544,123.21,3.331666249791536,594154222596.0,877.9601357692728,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,172816466944.0,644.7573186866513,125900780625.0,595.6718895499434,682933689.0,161.65704438718407,547600.0,27.202941017470888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4800
Home Mortgage,1135896.0,10+ years,0.0,15.0,30.0,559042.0,0.0,34.0,0.0,debt consolidation,Long Term,580910.0,337003.0,32657.0,662.0,1,1290259722816.0,1065.7842183106297,0.0,0.0,225.0,3.872983346207417,900.0,5.477225575051661,312527957764.0,747.6911126929355,0.0,0.0,1156.0,5.830951894845301,0.0,0.0,337456428100.0,762.1745206971957,113571022009.0,580.5195948458587,1066479649.0,180.71247881648904,438244.0,25.729360660537214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4801
Home Mortgage,497648.0,5 years,0.0,10.0,9.2,212564.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,152922.0,62415.0,11653.0,704.0,0,247653531904.0,705.4417056001155,0.0,0.0,100.0,3.1622776601683795,84.63999999999999,3.03315017762062,45183454096.0,461.0466353851853,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,23385138084.0,391.0524261528114,3895632225.0,249.82994216066257,135792409.0,107.9490620616965,495616.0,26.5329983228432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4802
Rent,1366391.7201749957,10+ years,0.0,8.0,15.1,429660.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,115720.0,87571.0,20291.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,64.0,2.8284271247461903,228.01,3.8858718455450894,184607715600.0,655.4845535937518,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,13391118400.0,340.17642481512445,7668680041.0,295.9239767237525,411724681.0,142.44648117801998,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4803
Rent,1333990.0,10+ years,0.0,10.0,15.0,152306.0,0.0,56.0,0.0,debt consolidation,Short Term,375122.0,107863.0,26791.0,702.0,0,1779529320100.0,1154.9848483854669,0.0,0.0,100.0,3.1622776601683795,225.0,3.872983346207417,23197117636.0,390.2640132013199,0.0,0.0,3136.0,7.483314773547883,0.0,0.0,140716514884.0,612.4720401781619,11634426769.0,328.42502949683967,717757681.0,163.67956500430955,492804.0,26.49528259898354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4804
Home Mortgage,1490664.0,10+ years,0.0,10.0,27.6,963446.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,258896.0,241300.0,13826.0,746.0,1,2222079160896.0,1220.9275162760482,0.0,0.0,100.0,3.1622776601683795,761.7600000000001,5.253570214625479,928228194916.0,981.5528513534052,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,67027138816.0,508.8182386668151,58225690000.0,491.22296363260546,191158276.0,117.58401251870936,556516.0,27.313000567495326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4805
Rent,696958.0,6 years,0.0,8.0,18.0,636438.0,0.0,62.0,0.0,debt consolidation,Short Term,215380.0,382546.0,11732.0,730.0,0,485750453764.0,834.8401044511457,0.0,0.0,64.0,2.8284271247461903,324.0,4.242640687119285,405053327844.0,797.770643731643,0.0,0.0,3844.0,7.874007874011811,0.0,0.0,46388544400.0,464.0905084140377,146341442116.0,618.5030315204607,137639824.0,108.31435731240803,532900.0,27.018512172212592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4806
Rent,1366391.7201749957,10+ years,0.0,14.0,15.7,742742.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,755766.0,517009.0,19208.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,196.0,3.7416573867739413,246.48999999999998,3.96232255123179,551665678564.0,861.8248081831945,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,571182246756.0,869.3480315730864,267298306081.0,719.0333789192265,368947264.0,138.59292911256333,1325002.427814051,33.927680408431776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4807
Rent,1366391.7201749957,7 years,1.0,13.0,23.1,506132.0,1.0,29.0,0.0,debt consolidation,Long Term,559856.0,312094.0,31627.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,1.0,1.0,169.0,3.605551275463989,533.61,4.806245936279167,256169601424.0,711.4295467577939,1.0,1.0,841.0,5.385164807134504,0.0,0.0,313438740736.0,748.2352571217157,97402664836.0,558.6537389116804,1000267129.0,177.83981556445676,1325002.427814051,33.927680408431776,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4808
Rent,619799.0,2 years,0.0,7.0,8.5,255442.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,269126.0,72352.0,12603.0,734.0,0,384150800401.0,787.2731419272475,0.0,0.0,49.0,2.6457513110645907,72.25,2.9154759474226504,65250615364.0,505.4127026500224,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,72428803876.0,518.7735536821436,5234811904.0,268.98327085527086,158835609.0,112.26308386998818,538756.0,27.09243436828813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4809
Home Mortgage,1989091.0,10+ years,0.0,11.0,30.6,595166.0,1.0,40.0,1.0,debt consolidation,Long Term,99999999.0,244663.0,23538.0,740.0,0,3956483006281.0,1410.3513746581027,0.0,0.0,121.0,3.3166247903554,936.3600000000001,5.531726674375733,354222567556.0,771.4700253412312,1.0,1.0,1600.0,6.324555320336759,1.0,1.0,9999999800000000.0,9999.99995,59859983569.0,494.6342082792091,554037444.0,153.42098943756034,547600.0,27.202941017470888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4810
Rent,1938190.0,1 year,0.0,8.0,17.9,404250.0,1.0,71.0,1.0,debt consolidation,Short Term,99999999.0,249280.0,8302.0,730.0,0,3756580476100.0,1392.1889239611123,0.0,0.0,64.0,2.8284271247461903,320.40999999999997,4.230839160261236,163418062500.0,635.8065743604733,1.0,1.0,5041.0,8.426149773176359,1.0,1.0,9999999800000000.0,9999.99995,62140518400.0,499.2794808521576,68923204.0,91.11531155629113,532900.0,27.018512172212592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4811
Rent,725591.0,5 years,0.0,10.0,15.5,333784.0,1.0,79.0,1.0,debt consolidation,Short Term,230494.0,95133.0,8586.0,733.0,0,526482299281.0,851.8162947490498,0.0,0.0,100.0,3.1622776601683795,240.25,3.9370039370059056,111411758656.0,577.7404261430906,1.0,1.0,6241.0,8.888194417315589,1.0,1.0,53127484036.0,480.09790668154346,9050287689.0,308.43637917729484,73719396.0,92.66067126888301,537289.0,27.073972741361768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4812
